CHARLES RUSSELL TRUSTEES (UK) LIMITED,HO,5 Fleet PlaceEC4M 7RD,020 7203 5000
CHARLESWORTH WOOD & BROWN,HO,23 Otley StreetBD23 1DY,01756 793333
CHARSLEY HARRISON LLP,HO,Windsor HouseSL4 1EN,01753 851591
CHARTWELL & SADLERS,HO,111 Asylum RoadSE15 2LB,020 7635 5255
CHATTERTONS,HO,5 South StreetLN9 6DS,01507 522456
CHATTERTONS,BRN,28 Wide BargatePE21 6RT,01205 351114
CHATTERTONS,BRN,4 South SquarePE21 6HX,01205 310025
CHATTERTONS,BRN,18 South StreetLN9 6DX,01507 522456
CHATTERTONS,BRN,30 Avenue RoadNG31 6TH,01476 591550
CHATTERTONS,BRN,Chatterton HouseLN6 3JY,01522 814600
CHATTERTONS,BRN,Unit 1  Trentside Business VilNG24 4XB,01636 673731
CHATTERTONS (INCORPORATING CRUSTS),BRN,64 Pinchbeck RoadPE11 1SY,01775 725664
CHATTERTONS INC PEAKE SNOW & JEUDWINE,BRN,5 Market StreetNG34 7SQ,01529 411500
CHATTERTONS INCORPORATING KELHAMS,BRN,9 Broad StreetPE9 1PY,01780 764145
CHATTERTONS TRUSTEES,HO,28 Wide BargatePE21 6RT,01205 351114
CHATTERTONS TRUSTEES,BRN,5 South StreetLN9 6DS,01507 522456
CHATTERTONS TRUSTEES,BRN,5 Market StreetNG34 7SQ,01529 411500
CHATTERTONS TRUSTEES,BRN,64 Pinchbeck RoadPE11 1SY,1775725664
CHATTERTONS TRUSTEES,BRN,30 Avenue RoadNG31 6TH,01476 591550
CHATTERTONS TRUSTEES,BRN,Chatterton HouseLN6 3JY,01522 814601
CHATTERTONS TRUSTEES,BRN,9 Broad StreetPE9 1PY,01780 764 145
CHAUNCY & CO. SOLICITORS,HO,Peek HouseEC3M 1EB,020 7929 0330
CHEBSEY LAW LIMITED,HO,51 London EndHP9 2HW,01494 670 440
CHEETHAMS SOLICITORS,HO,Church FarmST19 5AP,01785 714761
CHENNELLS,HO,585 London RoadSS0 9PJ,01702 352195
CHERYL LEWIS & CO,HO,Chancery HouseCH41 4FN,0151 652 1451
CHESHAM & CO,HO,5 Varley ParadeNW9 6SN,0208 205 3656
CHESTNUTTS,HO,660 Liverpool RoadPR8 3LT,01704 572 221
CHEYNEY GOULDING LLP,HO,Ward HouseGU1 4LH,01483 567 676
CHHOKAR & CO,HO,29a The BroadwayUB1 1JY,020 8574 2488
CHILD & CHILD,HO,14 Grosvenor CrescentSW1X 7EE,020 7235 8000
CHILD & CHILD,BRN,79 KnightsbridgeSW1X 7RB,0207 235 1288
CHIU & BENSON,HO,23 HaymarketSW1Y 4DG,020 7930 1133
CHIVERS EASTON BROWN,HO,420-424 Ewell RoadKT6 7EH,020 8390 0081
CHIVERS EASTON BROWN,BRN,381 Ewell RoadKT6 7DF,020 8390 6155
CHRIS HARRISON LAW,HO,High CrossTR1 2AJ,01872 241408
CHRIS KALLIS SOLICITORS,HO,33 NORTH ROAD EASTPL4 6AY ,01752 225060
CHRIS MIDDLETON SOLICITOR,HO,BlandingsS60 3AY,01709 365020
CHRISTINE LEE AND CO (SOLICITORS) LIMITED,BRN,171 Wardour StreetW1F 8WS,0207 287 6233
CHRISTINE SHARP & CO,HO,13 York StreetOL10 4NN,01706 623513
CHRISTOPHER DAVIDSON SOLICITORS,HO,2-3 Oriel TerraceGL50 1XP,01242 581481
CHRISTOPHER GIGG LIMITED,HO,Pearl Assurance HouseNG1 6BX,0115 947 6651
CHRISTOPHER GREEN MCCARRAHERS,HO,5 College PlaceSO15 2UT,023 8063 2733
CHRISTOPHER GREEN MCCARRAHERS,BRN,2a High Street & 4a High StreeSO45 6YW,023 8084 2765
CHRISTOPHER HARRIS & CO,HO,202 High StreetME12 1UQ,01795 661521
CHRISTOPHER HARRIS & CO,BRN,20 West StreetME10 1AB,01795 437268
CHRISTOPHER MATHEW SOLICITORS,HO,1 Olympic WayHA9 0NP,0208 782 1142
CHRISTOPHER MURRATT LIMITED,HO,c/o ActonsNG1 5BQ,0115 9100 200
CHRISTOPHER MURRATT LIMITED,BRN,20 Regent StreetNG1 5BQ,
CHRISTOPHER WRIGHT & CO,HO,6th Floor  Regal HouseTW1 3QS,020 8607 9666
CHRISTOS WYBREW KENNETH SHAW & CO,HO,39a Church StreetEN2 6AJ,020 8367 0840
CHUA'S SOLICITORS,HO,6 Bream's BuildingsEC4A 1QL,0207 242 6789
CHUBB BULLEID LIMITED,BRN,Langler HouseTA11 7LZ,01749 836100
CHUBBLAW LIMITED,HO,Meadow OfficeS45 0HE,01246 591 249
CHURCHERS,HO,12 High StreetPO16 7BL,01329 822333
CHURCHERS,BRN,60-62 Northern RoadPO6 3DX,023 9221 0170
CHURCHERS,BRN,138 High StreetPO13 9DG,023 9255 1500
CHURCHERS,BRN,3 High StreetPO12 1BX,023 9251 0055
CHURCHERS,BRN,Enterprise HousePO1 2AF,023 9286 2424
CHURCHERS,BRN,Langstone GatePO9 1TR,
CHURCHERS BRADING BRANCH,BRN,2 FernsidePO36 0BP,02392 862424
CITY LAW FINANCIAL LLP,HO,1 Kings Arms YardEC2R 7AF,0207 367 0100
CITY LAWYERS (PERSONAL INJURY) LIMITED,HO,5 Woodland CourtAL3 6NR,01727 739 774
CITY TOWER SECRETARIAL SERVICES LIMITED,HO,40 Basinghall StreetEC2V 5DE,0207 588 9080
CK SOLICITORS,HO,Clock HousePO20 0QE,01243 603393
CKFT,HO,25-26 Hampstead High StreetNW3 1QA,020 7431 7262
CLAIRE BELL LIMITED,HO,c/o ActonsNG1 5BQ,0115 9100 200
CLAREMONT RICHARDS,HO,12 Bridewell PlaceEC4V 6AP,020 7353 3030
CLARION SOLICITORS LLP,HO,Britannia ChambersLS1 3AX,0113 246 0622
CLARK BROOKES,HO,2 Lombard Street WestB70 8EH,0121 553 2576
CLARK HOLT,HO,Hardwick HouseSN1 3LJ,01793 617444
CLARK RICKETTS LLP,HO,3rd FloorWC2B 6TP,020 7240 6767
CLARKE & SON LLP,HO,Manor HouseRG21 8UG,01256 320555
CLARKE MAIRS LLP,HO,Royal HouseNE1 6JN,0845 111 0795
CLARKE WILLMOTT LLP,HO,138 Edmund StreetB3 2ES,0845 209 1000
CLARKE WILLMOTT LLP,BRN,1 Georges SquareBS1 6BA,0845 209 1000
CLARKE WILLMOTT LLP,BRN,Burlington HouseSO30 2AF,0845 209 1000
CLARKE WILLMOTT LLP,BRN,Blackbrook GateTA1 2PG,0845 209 1000
CLARKE WILLMOTT TRUST CORPORATION LIMITED,HO,1 Georges SquareBS1 6BA,0845 209 1000
CLARKE WILLMOTT TRUST CORPORATION LIMITED,BRN,138 Edmund StreetB3 2ES,0845 209 1000
CLARKE WILLMOTT TRUST CORPORATION LIMITED,BRN,Burlington HouseSO30 2DF,0845 209 1000
CLARKE WILLMOTT TRUST CORPORATION LIMITED,BRN,Blackbrook GateTA1 2PG,0845 2009 1000
CLARKES,HO,Hazeldine HouseTF3 4JL,01952 291666
CLARKES,BRN,30 Market StreetTF2 6ED,01952 618787
CLARKES,BRN,Kingston HouseSY1 1UL,01743 231531
CLARKES,BRN,7 Landau CourtTF1 1HE,01952 223548
CLARKES,BRN,21 High StreetTF10 7AT,01952 281060
CLARKS TRUSTEES LIMITED,HO,One Forbury SquareRG1 3EB,0118 958 5321
CLARKSLEGAL LLP,HO,One Forbury SquareRG1 3EB,0118 958 5321
CLARKSLEGAL LLP,BRN,12-13 Henrietta StreetWC2E 8LH,0207 539 8000
CLARKSON HIRST,HO,73 Church StreetLA1 1ET,01524 39760
CLARKSON WRIGHT & JAKES LLP,HO,Valiant HouseBR6 0PG,01689 887887
CLAUSEN MILLER EUROPE,HO,41 EastcheapEC3M 1DT,020 7645 7970
CLAUSEN MILLER LLP,HO,41 EastcheapEC3M 1DT,0207 645 7970
CLAYTON MOTT,HO,19 Milton StreetNG1 3EU,0115 941 7422
CLEGG MANUEL LLP,HO,26-27 Great Sutton StreetEC1V 0DS,020 7847 5600
CLEGGS SOLICITORS,HO,Apex CourtNG11 7DD,0115 9775877
CLIFFORD CHANCE LLP,HO,10 Upper Bank StreetE14 5JJ,020 7006 1000
CLIFFORD CHANCE LLP,BRN,4 Coleman StreetEC2R 5JJ,020 7006 1000
CLIFFORD CHANCE NOMINEES LIMITED,HO,10 Upper Bank StreetE14 5JJ,020 7600 1000
CLIFFORD CHANCE SECRETARIES (CCA) LIMITED,HO,10 Upper Bank StreetE14 5JJ,44 020 7600 1000
CLIFFORD CHANCE SECRETARIES LIMITED,HO,10 Upper Bank StreetE14 5JJ,020 7600 1000
CLIFFORD HARRIS & CO,HO,PO Box 4uaW1A 4UA,0207 7486 0031
CLIFTON INGRAM LLP,HO,22-24 Broad StreetRG40 1BA,0118 978 0099
CLIFTON INGRAM LLP,BRN,County HouseRG1 1DB,0118 957 3425
CLIFTON OWEN,HO,Park ChambersSL6 5FH,01628 783891
CLINTONS,HO,55 Drury LaneWC2B 5RZ,020 7379 6080
CLIVE SHEPHERD & CO,HO,25 Station StreetWS2 9JZ,01922 647797
CLIVE SUTTON SOLICITOR,HO,Buckland ManorSO41 8NP,01590 672595
CLONEY & CO,HO,34-36 Orchard RoadFY8 1PF,01253 712 116
CLOSE THORNTON LLP,HO,2 Duke StreetDL3 7AB,01325 466461
CLOUGH & WILLIS,HO,2 Manchester RoadBL9 0DT,0161 764 5266
CLOUGH & WILLIS,BRN,Knowsley HouseBL9 0ST,0161 761 4730
CLYDE & CO LLP,HO,51 EastcheapEC3M 1JP,020 7623 1244
CLYDE & CO LLP,BRN,Corn ExchangeEC3R 7NE,020 7623 1244
CLYDE & CO LLP,BRN,1 Stoke RoadGU1 4HW,01483 555555
CMG LAW,HO,94 Chorley New RoadBL1 4DH,01204 467400
CMHT,HO,Lords Mill ChambersWS1 3QD,01922 646400/ 613333
CMHT,BRN,41 Anchor RoadWS9 8PT,01922 743525
CMHT,BRN,82 High StreetWS8 6EW,01543 372347
CMS CAMERON MCKENNA LLP,HO,Mitre HouseEC1A 4DD,+44 (0)20 7367 3000
CO-OPERATIVE GROUP LEGAL SERVICES,HO,New Century HouseM60 4ES,0161 827 5296
COBBETTS (NOMINEES) LIMITED,HO,58 Mosley StreetM2 3HZ,0845 404 2404
COBBETTS (NOMINEES) LIMITED,BRN,1 Colmore SquareB4 6AJ,0845 404 2404
COBBETTS (NOMINEES) LIMITED,BRN,1 Whitehall RiversideLS1 4BN,0845 404 2404
COBBETTS (TRUSTEE) LIMITED,HO,58 Mosley StreetM2 3HZ,0845 404 2404
COBBETTS (TRUSTEE) LIMITED,BRN,1 Colmore SquareB4 6AJ,0845 404 2404
COBBETTS (TRUSTEE) LIMITED,BRN,1 Whitehall RiversideLS1 4BN,0845 404 2404
COBBETTS (TRUSTEE) LIMITED,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404
COBBETTS LEE CROWDER NOMINEES LIMITED,HO,58 Mosley StreetM2 3HZ,8454042404
COBBETTS LEE CROWDER NOMINEES LIMITED,BRN,1 Whitehall RiversideLS1 4BN,0845 4042404
COBBETTS LEE CROWDER NOMINEES LIMITED,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404
COBBETTS LLP,HO,58 Mosley StreetM2 3HZ,0845 404 2404
COBBETTS LLP,BRN,1 Whitehall RiversideLS1 4BN,0845 4042404
COBBETTS LLP,BRN,One Colmore SquareB4 6AJ,0845 4042404
COBBETTS LLP,BRN,70 Gray's Inn RoadWC1X 8BT,0845 404 2404
COCKERTONS,HO,Bridge StreetDE45 1DS,01629 812613
COCKS LLOYD,HO,Riversley HouseCV11 5TX,024 7664 1642
COFFEY GRAHAM LLP,HO,1-6 Yarmouth PlaceW1J 7BU,020 3145 1170
COFFIN MEW LLP,BRN,Kings Park HouseSO15 2UF,023 8033 4661
COFFIN MEW LLP,BRN,Bay HousePO6 4RS,023 9238 8021
COHEN CRAMER INCORPORATING HUDSON & ASSOCIATES,HO,St George HouseLS1 3DL,0113 244 0597
COHEN CRAMER INCORPORATING HUDSON & ASSOCIATES,BRN,65-67 Main StreetLA6 2AH,
COLEMANS,BRN,141 New London RoadCM2 0QT,01245 264 494
COLEMANS-CTTS LLP,HO,100 Talbot RoadM16 0PG,0161 876 2500
COLEMANS-CTTS LLP,BRN,25-29 High StreetKT1 1LL,020 8296 9966
COLEMANS-CTTS LLP,BRN,Suite B1 3rd Floor  NorthsideEN4 9EB,0208 275 8418
COLES MILLER SOLICITORS LLP,HO,44-46 Parkstone RoadBH15 2PG,01202 673011
COLES MILLER SOLICITORS LLP,BRN,260-266 Charminster RoadBH8 9RS,01202 511512
COLES MILLER SOLICITORS LLP,BRN,Arrowsmith CourtBH18 8AX,01202 694891
COLES MILLER SOLICITORS LLP,BRN,4 Durley Chine RoadBH2 5QT,01202 293226
COLEY & TILLEY,HO,Neville HouseB2 5UF,0121 643 5531
COLIN RAYNER & CO,HO,546 Blackburn RoadBL1 8NW,01204 591145
COLLINS BENSON GOLDHILL LLP,HO,26-28 Great Portland StreetW1W 8QT,020 7436 5151
COLLINS DRYLAND & THOROWGOOD LLP,HO,12 Hart StreetRG9 2AU,01491 572323
COLLINS DRYLAND & THOROWGOOD LLP,BRN,81-83 School RoadRG31 5AT,0118 942 2448
COLLINS DRYLAND & THOROWGOOD LLP,BRN,25 Wood LaneRG4 9SJ,0118 972 4222
COLLINS LONG,HO,24 Pepper StreetSE1 0EB,020 7401 9800
COLLINS SOLICITORS,HO,20 Station RoadWD17 1AR,01923 223324
COLLYER BRISTOW LLP,HO,4 Bedford RowWC1R 4DF,020 7242 7363
COLMAN COYLE LLP,HO,Wells HouseN1 0NU,020 7354 3000
COLTMAN WARNER CRANSTON LLP,HO,Unit 3CV1 2TL,02476 627262
COMPLETE - THE LEGAL SHOP,BRN,5-6 Northumberland BuildingsBA1 2JE,
COMPLETE - THE LEGAL SHOP,BRN,1 Northumberland BuildingsBA1 2JB,01225 425731
COMPLETE LAW LLP,HO,39 Botley RoadSO31 1AY,01489 885788
COMPLETE LAW LLP,BRN,8b Carlton CrescentSO15 2UP,02380 224965
COMPLETE LAW LLP,BRN,Cockayne HouseRG5 3JH,0118 969 5514
COMPTONS,HO,90-92 ParkwayNW1 7AN,020 7485 0888
CONNELL ASSOCIATES,HO,Union Marine BuildingsL2 2SH,0151 236 2011
CONNER SOLICITORS,HO,Parkshot HouseTW9 2PR,020 8334 8044
CONSILIUM LEGAL,HO,Colman HouseB3 1RS,0845 241 5656
CONSILIUM LEGAL,BRN,121 Livery StreetB3 1RS,0845 241 5656
CONSTANTI SHAH SOLICITORS & ADVOCATES,HO,79 College RoadHA1 1BD,020 8998 4343
CONWAY & CO,BRN,8 Reading RoadRG9 1AG,01491 411122
COODES,HO,8 Market StreetPL25 4BB,01726 874700
COODES,BRN,Elizabeth HouseTR1 3AP,01872 246200
COODES,BRN,10 Windsor PlacePL14 4BH,01579 347600
COODES,BRN,6 Cheltenham PlaceTR7 1DQ,01637 878111
COODES,BRN,8 Race HillPL15 9BA,01566 770000
COODES,BRN,4 Bodmin StreetEX22 6BB,01409 253 425
COODES,BRN,49 Morrab RoadTR18 4EX,01736 362294
COOK & PARTNERS,HO,241 Lower Addiscombe RoadCR0 6RD,020 8655 4466
COOKE  YOUNG & KEIDAN LLP,HO,Candlewick HouseEC4N 6AS,020 7148 7800
COOLE & HADDOCK,HO,5 The SteyneBN11 3DT,01903 213511
COOLE & HADDOCK,BRN,14 CarfaxRH12 1ER,01403 210200
COOPER & CO,HO,PO Box 759YO30 6WR,01904 626266
COOPER CARTER CLAREMONT LTD,HO,1 North StreetBN27 1DA,01323 847511
COOPER LINGARD,HO,Watson HouseSS9 2DA,01702 715411
COOPER SONS HARTLEY & WILLIAMS,HO,9 Terrace RoadSK17 6DU,01298 77511
COOPER SONS HARTLEY & WILLIAMS,BRN,25 Market StreetSK23 0HS,01298 812138
COOPER WHITEMAN,HO,34 Bloomsbury WayWC1A 2SA,020 7831 5222
COOPERBURNETT,HO,Napier HouseTN1 1EE,01892 515022
COPES,HO,HammettsEX37 9ST,01769 581581
COPES,BRN,Unit F  The CourtyardAL4 0AL,01727 816699
COPLEY CLARK & BENNETT,HO,36 Grove RoadSM1 1BS,020 8643 7221
COPLEY CLARK & BENNETT,BRN,Pathtrace HouseSM7 2NL,01737 362131
COPLEYS,HO,8-10 Market HillPE27 5AW,01480 464515
COPLEYS,BRN,28 High StreetPE29 3TH,01480 456191
CORBETT & CO INTERNATIONAL CONSTRUCTION LAWYERS LIMITED,HO,George HouseTW11 8DG,020 8614 6200
CORMAC T CAWLEY & CO,HO,21 Lime CloseE1W 2QP,0207 702 2654
CORNERSTONES SOLICITORS LIMITED,HO,76 Wood StreetE17 3HX,0208 5206330
CORNFIELD LAW LLP,HO,47 Cornfield RoadBN21 4QN,01323 412512
CORPORATE BLUE,HO,55 Chorley New RoadBL1 4QR,01204  399 966
COSTERTONS,HO,Manor ChambersSM1 4AQ,020 8661 1411
COTTERHILL HITCHMAN LLP,HO,Arthur HouseB75 5BL,0121 323 1860
COTTRILL STONE LAWLESS,HO,International HouseM3 2ER,0161 835 3681
COUCHMANS LLP,HO,20-22 Bedford RowWC1R 4EB,020 7611 9660
COUPE BRADBURY,HO,Chapel HouseFY8 5ES,01253 730211
COUPE BRADBURY,BRN,48 Poulton StreetPR4 2AH,01772 683000
COUPLAND CAVENDISH SOLICITORS,HO,1st Floor Lancashire HouseOL1 3AN,0161 652 5689
COUSINS BUSINESS LAW,HO,PO Box 11543B13 0ZL,0121 778 3212
COVINGTON & BURLING LLP,HO,265 StrandWC2R 1BH,020 7067 2000
COWELLS SOLICITORS,HO,Wolfelands HouseTN16 1RQ,01959 563420
COWLE SMART,HO,29 Leckhampton RoadGL53 0AZ,01242 222744
COWLEY DI GIORGIO,HO,63 Harpur StreetMK40 2SR,01234 218171
COWLING HODGSON,HO,Bryslan HouseGU51 3PE,01252 613411
COX COOPER LIMITED,HO,Cambrai CourtB28 9AA,0121 777 0015
COX RODERICK LLP,HO,1a Station RoadBH14 8UA,01202 746090
COX RODERICK LLP,BRN,16 Old TownSW4 0JY,020 7819 4262
COYLE WHITE DEVINE,HO,Boughton Business ParkHP6 6GL,08450 945 945
COYLE WHITE DEVINE,BRN,Central CourtWC2A 1AL,020 3043 8555
COZEN O'CONNOR LLP,HO,9th FloorEC3M 5DJ,020 7864 2000
COZENS MOXON & HARTS,HO,24 The CausewayTW11 0HD,020 8977 4424
COZENS-HARDY LLP,HO,Castle ChambersNR1 3DP,01603 625231
CRAMER PELMONT,HO,8 Middle LaneN8 8PL,020 8340 0091
CRAMER PELMONT,BRN,33 Cavendish SquareW1G 0PW,0207 1824039
CRAMP & CO,HO,The White HouseBN21 4LR,01323 720581
CRAMPTON PYM & LEWIS,HO,The PoplarsSY11 1PR,01691 653301
CRANE & STAPLES,HO,Longcroft HouseAL8 6TU,01707 329333
CRANE & WALTON,BRN,113  115 & 117 London RoadLE2 0RG,0116 255 1901
CRANELAW NOMINEES,HO,4 More London RiversideSE1 2AU,020 7379 0000
CRAWFORD,HO,Chance MeadTN15 0AG,01732 760 911
CRAWFORD SOLICITORS,HO,Aradco HouseW1T 6PH,0845 000 9500
CRELLINS CARTER,HO,111 Queens RoadKT13 9UW,01932 858833
CRESSING CONSULTING LIMITED,HO,47 Wycombe RoadHP27 0EE,01844 345439
CRESSWELL & CO,HO,Lloyds Bank ChambersW4 1NP,0208 742 0070
CRIPPS HARRIES HALL LLP,HO,Wallside HouseTN1 1EG,01892 515 121
CRIPPS HARRIES HALL LLP,BRN,53 Chandos PlaceWC2N 4HS,0207 930 7879
CROFTONS SOLICITORS LLP,HO,The LexiconM2 5FA,0161 214 6180
CROMBIE WILKINSON,HO,19 Clifford StreetYO1 9RJ,01904 624185
CROMBIE WILKINSON,BRN,6 Park StreetYO8 4PW,01757 708957
CROMBIE WILKINSON,BRN,Forsyth HouseYO17 7LR,01653 600070
CRONINS,HO,Rosedale HouseTW9 2SZ,020 8939 9010
CROOKESLAW SOLICITORS,BRN,Suite 3TN18 5ED,01580 754884
CROSSE & CROSSE INCORP CHARLES HOPE & CO,HO,13-15 Southernhay WestEX1 1PL,1392258451
CROSSE WYATT VERNEY AYRE,HO,7 East StreetEX36 3BX,01769 572157
CROSSLAND,HO,173 Curie AvenueOX11 0QG,01235 838606
CROSSMANS MTA SOLICITORS LLP,HO,5 St. Andrews StreetCB2 3AZ,01223 362414
CROWELL & MORING,HO,11 Pilgrim StreetEC4V 6RN,+44 (0) 20 7413 0011
CROWN LEGAL CONSULTANCY LTD,HO,12 Langham BarnsCO4 5ZS,01206 273499
CRUMPLINS,HO,142 Gloucester AvenueNW1 8JA,020 7483 0282
CRUTES LLP,HO,Great North HouseNE1 8ND,0191 233 9700
CRUTES LLP,BRN,Crutes HouseTS17 6EN,01642 623400
CRUTES LLP,BRN,13 Castle StreetCA3 8SY,01228 525195
CS2 LAWYERS LIMITED,HO,Millennium WayS41 8ND,01246 266666
CS2 LAWYERS LIMITED,BRN,Matrix HouseRG21 4FF,01256 337831
CUBISM LIMITED,HO,116-118 Chancery LaneWC2A 1PP,020 7831 0101
CULLIMORE DUTTON,HO,FriarsCH1 1XS,01244 356789
CULLIMORE DUTTON,BRN,16 White FriarsCH1 1NZ,01244 356789
CUMBERLAND ELLIS LLP,HO,Atrium CourtWC1R 4QR,020 7242 0422
CUNNINGHAM BLAKE SOLICITORS,HO,3 Tranquil ValeSE3 0BU,020 8463 0071
CUNNINGHAM BLAKE SOLICITORS,BRN,81 Lewisham High StreetSE13 5JX,020 8463 9800
CUNNINGTONS,HO,Great SquareCM7 1UD,01376 326868
CUNNINGTONS,BRN,13 London RoadSS12 0AW,01268 732268
CUNNINGTONS,BRN,Northampton HouseB91 3AP,0121 705 6868
CUNNINGTONS,BRN,131 Cranbrook RoadIG1 4PU,020 8553 0002
CUNNINGTONS,BRN,Toronto HouseCR0 1BF,020 8688 8446
CUNNINGTONS,BRN,2 Tofts WalkCM7 1JU,01376 567275
CUNNINGTONS,BRN,Watsons ChambersS1 2GH,0114 228 6448
CURRY POPECK,HO,87 Wimpole StreetW1G 9RL,020 7224 6633
CURRY POPECK,BRN,380 Kenton RoadHA3 8DP,020 8907 2000
CURTIS,HO,87-89 Mutley PlainPL4 6JJ,01752 204444
CURTIS DAVIS GARRARD LLP,HO,Waterview HouseUB11 1AU,020 8734 2800
CURTIS PARKINSON,HO,Castle HeightsNG1 6BJ,0115 931 7000
CURTIS PARKINSON,BRN,96 Main StreetNG6 8ET,0115 931 7000
CURTIS PARKINSON,BRN,160 Southchurch DriveNG11 8AD,0115 931 7000
CURTIS TURNER & DRUKKER LIMITED,HO,Mitre HouseEC4Y 1BN,0207 353 1770
CURWENS LLP,HO,Crossfield HouseEN2 7HT,0208 363 4444
CURWENS LLP,BRN,College HouseEN8 9BL,01992 631 461
CURWENS LLP,BRN,Estate HouseEN11 8SX,01992 463 727
CURWENS LLP,BRN,17 High StreetSG8 9AA,01763 241 261
CURZON HOUSE TRUSTEES LIMITED,BRN,Bull WharfBS1 6QR,1173218000
CUTHBERTSONS,HO,3 Stanley StreetNE24 2BS,01670 352121
CUTLER BUTTERY SOLICITORS,HO,50 Summer HillB63 3BU,0121 550 0010
CVS SOLICITORS LLP,HO,17 Albemarle StreetW1S 4HP,020 7493 2903
CW LAW SOLICITORS LIMITED,HO,3rd Floor  Bull WharfBS1 6QR,0117 917 1800
CW&C NO 2 NOMINEES,HO,Blackbrook GateTA1 2PG,01823 442266
CW&C NO 2 NOMINEES,BRN,138 Edmund StreetB3 2ES,
CW&C NO.2 NOMINEES,BRN,Burlington HouseSO30 2DF,
CWC NOMINEES,HO,Blackbrook GateTA1 2PG,0845 209 1000
CWC NOMINEES,BRN,1 Georges SquareBS1 6BA,0845 209 1000
CWC NOMINEES,BRN,Burlington HouseSO30 2DF,0845 209 1000
CWC NOMINEES,BRN,138 Edmund StreetB3 2ES,0845 209 1000
CYRIL MORRIS ARKWRIGHT,HO,Churchgate HouseBL1 1HS,01204 535261
D BOOT LIMITED,HO,4 Babington LaneDE1 1SU,01332 364436
D J QUELCH,HO,Orchard HouseRH13 8AL,01403 865096
D P R H D LIMITED,HO,78-80 Whitby RoadCH65 0AA,0151 355 6699
D P R H D LIMITED,BRN,1 Hamilton SquareCH41 6AU,0151 647 6000
D R BAKER SOLICITOR,HO,13 The Vision CentreIP32 7AB,01284 764600
D R SCEATS - SOLICITOR,HO,Flat 3 Manor CourtKT6 4SH,020 8399 5457
D R SHERIDAN & CO,HO,106 High StreetWD23 3DE,020 8950 6768
D. J. PAGETT-WRIGHT LIMITED,HO,80-81 WoodgateLE11 2XE,01509 217 770
DAKERS GREEN BRETT,HO,Captains HouseME4 4UF,01634 304 000
DAKERS MARRIOTT SOLICITORS,HO,Quayside ChambersME1 1DA,01634 813 300
DAKERS MARRIOTT SOLICITORS,BRN,352 High StreetME1 1DJ,01634  817700
DAKERS SOLICITORS,HO,11 Queens PlaceBN1 4JY,01273 571685
DALE & NEWBERY,HO,Clarence HouseTW18 4SY,01784 464491
DALE AND DALE,HO,3 Threshers YardOX7 6YF,0845 603 1573
DALE AND DALE,BRN,45 Welbeck StreetW1G 8DZ,0845 6031573
DALE LANGLEY & CO,HO,60 Lombard StreetEC3V 9EA,020 7464 8433
DALE LANGLEY & CO,BRN,29th Floor  1 Canada SquareE14 5DY,020 7 464 8433
DALE LANGLEY SOLICITORS (INDIVIDUAL LAW PRACTICE),HO,60 Lombard StreetEC3V 9EA,0207 464 8433
DALE STEVENS LLP,HO,123 Cannon StreetEC4N 5AU,0207 929 3897
DALE STEVENS LLP,BRN,10 Victoria StreetIP11 7ER,
DALLAS & CO,HO,Old LodgeRG8 7NU,0118 976 7500
DANIEL CURRY & CO,HO,46 High StreetCR0 1YB,020 8680 2188
DANIEL FRANCIS SOLICITORS,HO,5 Tonbridge RoadME16 8RL,01622 669 460
DANIEL MILLER,HO,16 Hildenlea PlaceBR2 0YH,020 8460 3247
DANSONS,HO,1a Danson RoadDA6 8HA,0208 304 4717
DARBYS SOLICITORS LLP,HO,52 New Inn Hall StreetOX1 2DN,01865 811700
DARLINGTON HARDCASTLES,HO,28 Church StreetWD3 1DD,01923 774272
DARLINGTONS,HO,48 High StreetHA8 7EQ,020 8951 6666
DASS SOLICITORS,HO,The Old Doctors SurgeryB3 3QE,0121 248 4000
DASS SOLICITORS,BRN,Millbank TowerSW1P 4QP,0207 802 5040
DAVENPORT LAW LIMITED,HO,23 Margerison CrescentLS29 8QZ,01943 608226
DAVENPORT LYONS,HO,30 Old Burlington StreetW1S 3NL,020 7468 2600
DAVID AULD & CO,HO,22A Newgate StreetNE61 1BA,01670 505844
DAVID BURROWS,HO,20 Park RowBS1 5LJ,0117 929 4848
DAVID C PARTRIDGE LIMITED,HO,18 Rectory PlaceLE11 1UU,01509 268 931
DAVID COLLINS SOLICITORS LIMITED,HO,21 SedgegarthLS14 3LB,0113 289 2530
DAVID DOWNTON & COMPANY,HO,Harefield ChambersMK19 7BB,01908 563030
DAVID DURN & CO SOLICITORS,HO,262-270 Field End RoadHA4 9NB,020 8429 2929
DAVID GIBSON LIMITED,HO,Great North HouseNE1 8ND,0191 233 9700
DAVID GIST SOLICITORS,HO,21-23 Clare StreetBS1 1XA,0117 927 9111
DAVID GOODMAN & CO,HO,34-35 Newman StreetW1T 1PZ,020 7323 3369
DAVID ISAACS,HO,1 Berkshire RoadRG9 1ND,01491 577130
DAVID JEACOCK,HO,41 Church StreetSN4 7BQ,01793 854111
DAVID LAWS - SOLICITORS,HO,25 The RoyalNR2 4SF,01603 501335
DAVID LEIGH-HUNT,HO,Bedford HouseCV32 5DT,01926 427400
